instant,dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,hr
10322,2012-03-11,1,1,3,0,0,0,1,0.24,0.2424,0.6,0.1343,7,15,22,4.0
10323,2012-03-11,1,1,3,0,0,0,1,0.24,0.2424,0.6,0.1642,2,5,7,5.0
10324,2012-03-11,1,1,3,0,0,0,1,0.24,0.2424,0.7,0.1642,2,8,10,6.0
10325,2012-03-11,1,1,3,0,0,0,1,0.22,0.2273,0.69,0.1343,2,15,17,7.0
10326,2012-03-11,1,1,3,0,0,0,1,0.22,0.2273,0.69,0.1343,4,68,72,8.0
10327,2012-03-11,1,1,3,0,0,0,1,0.26,0.2576,0.6,0.2239,20,70,90,9.0
10328,2012-03-11,1,1,3,0,0,0,1,0.32,0.303,0.49,0.2836,71,147,218,10.0
10329,2012-03-11,1,1,3,0,0,0,1,0.36,0.3333,0.43,0.2836,90,209,299,11.0
10330,2012-03-11,1,1,3,0,0,0,1,0.4,0.4091,0.37,0.2985,146,264,410,12.0
10331,2012-03-11,1,1,3,0,0,0,1,0.42,0.4242,0.41,0.2985,176,288,464,13.0
10332,2012-03-11,1,1,3,0,0,0,1,0.46,0.4545,0.31,0.2836,212,289,501,14.0
10333,2012-03-11,1,1,3,0,0,0,1,0.5,0.4848,0.29,0.2985,201,286,487,15.0
10334,2012-03-11,1,1,3,0,0,0,1,0.5,0.4848,0.31,0.3582,208,301,509,16.0
10335,2012-03-11,1,1,3,0,0,0,1,0.52,0.5,0.27,0.2985,199,299,498,17.0
10336,2012-03-11,1,1,3,0,0,0,1,0.52,0.5,0.29,0.2836,133,256,389,18.0
10337,2012-03-11,1,1,3,0,0,0,1,0.5,0.4848,0.31,0.2836,55,203,258,19.0
10338,2012-03-11,1,1,3,0,0,0,1,0.44,0.4394,0.47,0.2239,42,129,171,20.0
10339,2012-03-11,1,1,3,0,0,0,1,0.42,0.4242,0.54,0.2239,37,110,147,21.0
10340,2012-03-11,1,1,3,0,0,0,1,0.4,0.4091,0.54,0.194,13,81,94,22.0
10341,2012-03-11,1,1,3,0,0,0,1,0.4,0.4091,0.5,0.1642,12,40,52,23.0
10342,2012-03-12,1,1,3,0,1,1,1,0.38,0.3939,0.54,0.194,4,20,24,0.0
10343,2012-03-12,1,1,3,0,1,1,1,0.38,0.3939,0.5,0.1343,1,9,10,1.0
10344,2012-03-12,1,1,3,0,1,1,1,0.38,0.3939,0.54,0.1045,4,5,9,2.0
10345,2012-03-12,1,1,3,0,1,1,1,0.36,0.3485,0.5,0.1343,0,2,2,3.0
10346,2012-03-12,1,1,3,0,1,1,1,0.34,0.3333,0.61,0.194,0,3,3,4.0
10347,2012-03-12,1,1,3,0,1,1,1,0.34,0.3333,0.61,0.194,1,15,16,5.0
10348,2012-03-12,1,1,3,0,1,1,1,0.34,0.3485,0.57,0.1045,2,86,88,6.0
10349,2012-03-12,1,1,3,0,1,1,1,0.34,0.3485,0.53,0.1045,9,259,268,7.0
10350,2012-03-12,1,1,3,0,1,1,1,0.34,0.3333,0.61,0.1343,17,547,564,8.0
10351,2012-03-12,1,1,3,0,1,1,1,0.38,0.3939,0.54,0.1642,21,260,281,9.0
10352,2012-03-12,1,1,3,0,1,1,1,0.4,0.4091,0.5,0.2239,39,98,137,10.0
10353,2012-03-12,1,1,3,0,1,1,1,0.44,0.4394,0.44,0.2239,39,111,150,11.0
10354,2012-03-12,1,1,3,0,1,1,1,0.48,0.4697,0.39,0.2239,59,162,221,12.0
10355,2012-03-12,1,1,3,0,1,1,2,0.54,0.5152,0.32,0.2537,74,176,250,13.0
10356,2012-03-12,1,1,3,0,1,1,2,0.58,0.5455,0.32,0.2836,76,145,221,14.0
10357,2012-03-12,1,1,3,0,1,1,1,0.56,0.5303,0.4,0.1343,74,159,233,15.0
10358,2012-03-12,1,1,3,0,1,1,1,0.62,0.6212,0.35,0.4478,77,255,332,16.0
10359,2012-03-12,1,1,3,0,1,1,2,0.62,0.6212,0.38,0.4179,87,557,644,17.0
10360,2012-03-12,1,1,3,0,1,1,2,0.6,0.6212,0.43,0.194,89,623,712,18.0
10361,2012-03-12,1,1,3,0,1,1,2,0.56,0.5303,0.49,0.2239,67,379,446,19.0
10362,2012-03-12,1,1,3,0,1,1,2,0.56,0.5303,0.49,0.2239,49,237,286,20.0
10363,2012-03-12,1,1,3,0,1,1,2,0.54,0.5152,0.56,0.2239,22,183,205,21.0
10364,2012-03-12,1,1,3,0,1,1,2,0.56,0.5303,0.56,0.2239,17,116,133,22.0
10365,2012-03-12,1,1,3,0,1,1,1,0.56,0.5303,0.56,0.2239,10,53,63,23.0
10366,2012-03-13,1,1,3,0,2,1,2,0.56,0.5303,0.52,0.194,5,21,26,0.0
10367,2012-03-13,1,1,3,0,2,1,2,0.52,0.5,0.59,0.2239,2,14,16,1.0
10368,2012-03-13,1,1,3,0,2,1,3,0.52,0.5,0.72,0.2985,0,1,1,2.0
10369,2012-03-13,1,1,3,0,2,1,3,0.52,0.5,0.72,0.2985,0,2,2,3.0
10370,2012-03-13,1,1,3,0,2,1,2,0.46,0.4545,0.82,0.194,0,1,1,4.0
10371,2012-03-13,1,1,3,0,2,1,2,0.46,0.4545,0.82,0.194,0,24,24,5.0
10372,2012-03-13,1,1,3,0,2,1,3,0.46,0.4545,0.82,0.194,5,108,113,6.0
10373,2012-03-13,1,1,3,0,2,1,2,0.46,0.4545,0.82,0.2836,16,292,308,7.0
10374,2012-03-13,1,1,3,0,2,1,1,0.46,0.4545,0.82,0.2836,22,571,593,8.0
10375,2012-03-13,1,1,3,0,2,1,1,0.48,0.4697,0.82,0.2836,18,324,342,9.0
10376,2012-03-13,1,1,3,0,2,1,1,0.52,0.5,0.77,0.2239,28,115,143,10.0
10377,2012-03-13,1,1,3,0,2,1,1,0.54,0.5152,0.73,0.2836,64,155,219,11.0
10378,2012-03-13,1,1,3,0,2,1,1,0.6,0.6061,0.6,0.2836,47,197,244,12.0
10379,2012-03-13,1,1,3,0,2,1,1,0.6,0.6061,0.6,0.3881,53,180,233,13.0
10380,2012-03-13,1,1,3,0,2,1,1,0.64,0.6212,0.53,0.3284,52,160,212,14.0
10381,2012-03-13,1,1,3,0,2,1,1,0.7,0.6364,0.39,0.2239,68,196,264,15.0
10382,2012-03-13,1,1,3,0,2,1,1,0.72,0.6515,0.34,0.3881,53,312,365,16.0
10383,2012-03-13,1,1,3,0,2,1,1,0.7,0.6364,0.37,0.1045,62,614,676,17.0
10384,2012-03-13,1,1,3,0,2,1,1,0.7,0.6364,0.34,0.2985,96,638,734,18.0
10385,2012-03-13,1,1,3,0,2,1,1,0.64,0.6212,0.47,0.2239,50,429,479,19.0
10386,2012-03-13,1,1,3,0,2,1,1,0.6,0.6212,0.49,0.1642,45,306,351,20.0
10387,2012-03-13,1,1,3,0,2,1,1,0.58,0.5455,0.56,0.1045,44,200,244,21.0
10388,2012-03-13,1,1,3,0,2,1,1,0.56,0.5303,0.6,0.0896,24,146,170,22.0
10389,2012-03-13,1,1,3,0,2,1,1,0.56,0.5303,0.56,0.1343,8,79,87,23.0
10390,2012-03-14,1,1,3,0,3,1,1,0.54,0.5152,0.6,0.1045,5,34,39,0.0
10391,2012-03-14,1,1,3,0,3,1,1,0.52,0.5,0.63,0.0896,2,25,27,1.0
10392,2012-03-14,1,1,3,0,3,1,1,0.5,0.4848,0.68,0.194,0,2,2,2.0
10393,2012-03-14,1,1,3,0,3,1,1,0.48,0.4697,0.72,0.194,1,3,4,3.0
10394,2012-03-14,1,1,3,0,3,1,1,0.48,0.4697,0.67,0.0896,1,4,5,4.0
10395,2012-03-14,1,1,3,0,3,1,1,0.44,0.4394,0.82,0.1343,2,25,27,5.0
10396,2012-03-14,1,1,3,0,3,1,1,0.44,0.4394,0.82,0.0896,1,120,121,6.0
10397,2012-03-14,1,1,3,0,3,1,1,0.44,0.4394,0.82,0.1045,20,348,368,7.0
10398,2012-03-14,1,1,3,0,3,1,1,0.44,0.4394,0.82,0.194,34,628,662,8.0
10399,2012-03-14,1,1,3,0,3,1,1,0.52,0.5,0.68,0.194,26,325,351,9.0
10400,2012-03-14,1,1,3,0,3,1,1,0.56,0.5303,0.56,0.1045,38,150,188,10.0
10401,2012-03-14,1,1,3,0,3,1,2,0.62,0.6212,0.41,0.1642,65,155,220,11.0
10402,2012-03-14,1,1,3,0,3,1,2,0.64,0.6212,0.29,0.194,55,212,267,12.0
10403,2012-03-14,1,1,3,0,3,1,1,0.66,0.6212,0.27,0.2239,57,197,254,13.0
10404,2012-03-14,1,1,3,0,3,1,1,0.7,0.6364,0.23,0.3284,61,163,224,14.0
10405,2012-03-14,1,1,3,0,3,1,1,0.7,0.6364,0.24,0.194,86,197,283,15.0
10406,2012-03-14,1,1,3,0,3,1,1,0.72,0.6364,0.25,0.194,78,278,356,16.0
10407,2012-03-14,1,1,3,0,3,1,1,0.7,0.6364,0.28,0.0896,140,642,782,17.0
10408,2012-03-14,1,1,3,0,3,1,1,0.7,0.6364,0.32,0.194,102,647,749,18.0
10409,2012-03-14,1,1,3,0,3,1,1,0.64,0.6212,0.33,0.1642,70,402,472,19.0
10410,2012-03-14,1,1,3,0,3,1,1,0.62,0.6212,0.35,0.1045,44,286,330,20.0
10411,2012-03-14,1,1,3,0,3,1,1,0.6,0.6212,0.4,0.0896,47,241,288,21.0
10412,2012-03-14,1,1,3,0,3,1,1,0.52,0.5,0.55,0.1343,43,159,202,22.0
10413,2012-03-14,1,1,3,0,3,1,1,0.56,0.5303,0.43,0.1642,19,72,91,23.0
10414,2012-03-15,1,1,3,0,4,1,1,0.54,0.5152,0.49,0.1343,14,46,60,0.0
10415,2012-03-15,1,1,3,0,4,1,1,0.5,0.4848,0.59,0.1045,15,8,23,1.0
10416,2012-03-15,1,1,3,0,4,1,1,0.5,0.4848,0.59,0.194,14,5,19,2.0
10417,2012-03-15,1,1,3,0,4,1,1,0.5,0.4848,0.63,0.194,0,7,7,3.0
10418,2012-03-15,1,1,3,0,4,1,1,0.44,0.4394,0.77,0.1045,11,3,14,4.0
10419,2012-03-15,1,1,3,0,4,1,1,0.46,0.4545,0.67,0.194,2,24,26,5.0
10420,2012-03-15,1,1,3,0,4,1,1,0.44,0.4394,0.72,0.0896,4,113,117,6.0
10421,2012-03-15,1,1,3,0,4,1,1,0.44,0.4394,0.72,0.0896,14,367,381,7.0
10422,2012-03-15,1,1,3,0,4,1,1,0.44,0.4394,0.77,0.1045,21,602,623,8.0
10423,2012-03-15,1,1,3,0,4,1,1,0.48,0.4697,0.77,0.0896,30,285,315,9.0
10424,2012-03-15,1,1,3,0,4,1,1,0.52,0.5,0.68,0.1045,34,130,164,10.0
10425,2012-03-15,1,1,3,0,4,1,1,0.56,0.5303,0.6,0.1343,60,151,211,11.0
10426,2012-03-15,1,1,3,0,4,1,2,0.62,0.6212,0.5,0.1343,59,206,265,12.0
10427,2012-03-15,1,1,3,0,4,1,2,0.66,0.6212,0.41,0.0896,62,211,273,13.0
10428,2012-03-15,1,1,3,0,4,1,2,0.72,0.6515,0.3,0.1045,81,177,258,14.0
10429,2012-03-15,1,1,3,0,4,1,1,0.72,0.6515,0.32,0.2239,100,187,287,15.0
10430,2012-03-15,1,1,3,0,4,1,1,0.72,0.6515,0.37,0.3881,95,331,426,16.0
10431,2012-03-15,1,1,3,0,4,1,1,0.7,0.6364,0.39,0.2537,79,634,713,17.0
10432,2012-03-15,1,1,3,0,4,1,1,0.66,0.6212,0.44,0.2836,98,648,746,18.0
10433,2012-03-15,1,1,3,0,4,1,2,0.64,0.6212,0.5,0.194,72,353,425,19.0
10434,2012-03-15,1,1,3,0,4,1,2,0.58,0.5455,0.6,0.3582,60,270,330,20.0
10435,2012-03-15,1,1,3,0,4,1,1,0.54,0.5152,0.68,0.2836,36,207,243,21.0
10436,2012-03-15,1,1,3,0,4,1,1,0.52,0.5,0.68,0.1343,32,137,169,22.0
10437,2012-03-15,1,1,3,0,4,1,1,0.48,0.4697,0.72,0.194,12,85,97,23.0
10438,2012-03-16,1,1,3,0,5,1,1,0.44,0.4394,0.77,0.2537,8,49,57,0.0
10439,2012-03-16,1,1,3,0,5,1,2,0.42,0.4242,0.82,0.3284,4,22,26,1.0
10440,2012-03-16,1,1,3,0,5,1,2,0.42,0.4242,0.82,0.194,0,4,4,2.0
10441,2012-03-16,1,1,3,0,5,1,2,0.4,0.4091,0.87,0.2836,0,3,3,3.0
10442,2012-03-16,1,1,3,0,5,1,2,0.4,0.4091,0.87,0.2537,0,3,3,4.0
10443,2012-03-16,1,1,3,0,5,1,2,0.4,0.4091,0.87,0.2239,2,30,32,5.0
10444,2012-03-16,1,1,3,0,5,1,2,0.4,0.4091,0.87,0.1642,3,96,99,6.0
10445,2012-03-16,1,1,3,0,5,1,2,0.4,0.4091,0.87,0.194,13,265,278,7.0
10446,2012-03-16,1,1,3,0,5,1,2,0.4,0.4091,0.87,0.2239,28,534,562,8.0
10447,2012-03-16,1,1,3,0,5,1,2,0.42,0.4242,0.82,0.194,35,277,312,9.0
10448,2012-03-16,1,1,3,0,5,1,2,0.4,0.4091,0.87,0.0896,44,136,180,10.0
10449,2012-03-16,1,1,3,0,5,1,2,0.44,0.4394,0.77,0.194,40,167,207,11.0
10450,2012-03-16,1,1,3,0,5,1,2,0.44,0.4394,0.82,0.1343,72,222,294,12.0
10451,2012-03-16,1,1,3,0,5,1,2,0.46,0.4545,0.77,0.0896,52,208,260,13.0
10452,2012-03-16,1,1,3,0,5,1,2,0.48,0.4697,0.72,0.194,56,146,202,14.0
10453,2012-03-16,1,1,3,0,5,1,3,0.46,0.4545,0.82,0.1045,19,88,107,15.0
10454,2012-03-16,1,1,3,0,5,1,3,0.48,0.4697,0.77,0.194,18,111,129,16.0
10455,2012-03-16,1,1,3,0,5,1,3,0.48,0.4697,0.82,0.0896,23,235,258,17.0
10456,2012-03-16,1,1,3,0,5,1,3,0.48,0.4697,0.82,0.0896,31,377,408,18.0
10457,2012-03-16,1,1,3,0,5,1,2,0.46,0.4545,0.88,0.194,23,273,296,19.0
10458,2012-03-16,1,1,3,0,5,1,1,0.46,0.4545,0.88,0.194,31,204,235,20.0
10459,2012-03-16,1,1,3,0,5,1,2,0.44,0.4394,0.94,0.194,8,144,152,21.0
10460,2012-03-16,1,1,3,0,5,1,2,0.44,0.4394,0.94,0.194,16,132,148,22.0
10461,2012-03-16,1,1,3,0,5,1,2,0.44,0.4394,0.94,0.194,22,104,126,23.0
10462,2012-03-17,1,1,3,0,6,0,2,0.44,0.4394,0.94,0.0896,13,87,100,0.0
10463,2012-03-17,1,1,3,0,6,0,2,0.44,0.4394,0.94,0.194,12,57,69,1.0
10464,2012-03-17,1,1,3,0,6,0,2,0.44,0.4394,0.88,0.194,10,32,42,2.0
10465,2012-03-17,1,1,3,0,6,0,2,0.44,0.4394,0.88,0.194,2,24,26,3.0
10466,2012-03-17,1,1,3,0,6,0,2,0.42,0.4242,0.94,0.194,0,2,2,4.0
10467,2012-03-17,1,1,3,0,6,0,2,0.42,0.4242,0.94,0.0896,5,3,8,5.0
10468,2012-03-17,1,1,3,0,6,0,2,0.42,0.4242,0.94,0.194,1,29,30,6.0
10469,2012-03-17,1,1,3,0,6,0,2,0.4,0.4091,1.0,0.1343,29,57,86,7.0
10470,2012-03-17,1,1,3,0,6,0,2,0.42,0.4242,0.94,0.1045,63,155,218,8.0
10471,2012-03-17,1,1,3,0,6,0,2,0.44,0.4394,0.88,0.0896,104,217,321,9.0
10472,2012-03-17,1,1,3,0,6,0,2,0.5,0.4848,0.77,0.0896,140,303,443,10.0
10473,2012-03-17,1,1,3,0,6,0,2,0.52,0.5,0.77,0.1343,226,359,585,11.0
10474,2012-03-17,1,1,3,0,6,0,1,0.56,0.5303,0.68,0.1642,286,365,651,12.0
10475,2012-03-17,1,1,3,0,6,0,1,0.6,0.6061,0.6,0.1045,286,400,686,13.0
10476,2012-03-17,1,1,3,0,6,0,1,0.62,0.6212,0.53,0.0896,352,338,690,14.0
10477,2012-03-17,1,1,3,0,6,0,1,0.64,0.6212,0.53,0.1343,357,322,679,15.0
10478,2012-03-17,1,1,3,0,6,0,1,0.64,0.6212,0.5,0.194,367,318,685,16.0
10479,2012-03-17,1,1,3,0,6,0,1,0.64,0.6212,0.5,0.1343,291,357,648,17.0
10480,2012-03-17,1,1,3,0,6,0,1,0.62,0.6212,0.57,0.2985,221,339,560,18.0
10481,2012-03-17,1,1,3,0,6,0,1,0.58,0.5455,0.64,0.2836,155,262,417,19.0
10482,2012-03-17,1,1,3,0,6,0,1,0.56,0.5303,0.64,0.194,89,182,271,20.0
10483,2012-03-17,1,1,3,0,6,0,1,0.54,0.5152,0.68,0.1642,54,169,223,21.0
10484,2012-03-17,1,1,3,0,6,0,1,0.54,0.5152,0.68,0.194,58,153,211,22.0
10485,2012-03-17,1,1,3,0,6,0,1,0.5,0.4848,0.77,0.1642,34,151,185,23.0
10486,2012-03-18,1,1,3,0,0,0,1,0.46,0.4545,0.88,0.194,27,80,107,0.0
10487,2012-03-18,1,1,3,0,0,0,1,0.46,0.4545,0.82,0.1343,25,88,113,1.0
10488,2012-03-18,1,1,3,0,0,0,2,0.46,0.4545,0.82,0.1045,15,41,56,2.0
10489,2012-03-18,1,1,3,0,0,0,2,0.44,0.4394,0.88,0.1343,3,15,18,3.0
10490,2012-03-18,1,1,3,0,0,0,2,0.42,0.4242,0.94,0.1642,6,8,14,4.0
10491,2012-03-18,1,1,3,0,0,0,2,0.4,0.4091,0.94,0.1045,0,6,6,5.0
10492,2012-03-18,1,1,3,0,0,0,2,0.4,0.4091,0.94,0.1045,2,9,11,6.0
10493,2012-03-18,1,1,3,0,0,0,3,0.42,0.4242,0.88,0.1642,17,25,42,7.0
10494,2012-03-18,1,1,3,0,0,0,2,0.42,0.4242,0.88,0.1045,25,71,96,8.0
10495,2012-03-18,1,1,3,0,0,0,2,0.42,0.4242,0.88,0.0896,65,113,178,9.0
10496,2012-03-18,1,1,3,0,0,0,2,0.42,0.4242,0.88,0.1045,139,212,351,10.0
10497,2012-03-18,1,1,3,0,0,0,2,0.44,0.4394,0.82,0.1642,129,239,368,11.0
10498,2012-03-18,1,1,3,0,0,0,2,0.44,0.4394,0.88,0.1343,222,281,503,12.0
10499,2012-03-18,1,1,3,0,0,0,2,0.46,0.4545,0.82,0.1642,198,346,544,13.0
10500,2012-03-18,1,1,3,0,0,0,2,0.5,0.4848,0.77,0.0896,218,303,521,14.0
10501,2012-03-18,1,1,3,0,0,0,1,0.54,0.5152,0.68,0.0896,240,314,554,15.0
10502,2012-03-18,1,1,3,0,0,0,1,0.54,0.5152,0.73,0.0896,229,312,541,16.0
10503,2012-03-18,1,1,3,0,0,0,1,0.56,0.5303,0.64,0.0896,233,308,541,17.0
10504,2012-03-18,1,1,3,0,0,0,1,0.56,0.5303,0.64,0.1642,165,294,459,18.0
10505,2012-03-18,1,1,3,0,0,0,1,0.56,0.5303,0.64,0.1642,118,234,352,19.0
10506,2012-03-18,1,1,3,0,0,0,1,0.52,0.5,0.77,0.1343,59,139,198,20.0
10507,2012-03-18,1,1,3,0,0,0,1,0.52,0.5,0.72,0.0896,44,129,173,21.0
10508,2012-03-18,1,1,3,0,0,0,1,0.5,0.4848,0.77,0.1045,21,79,100,22.0
10509,2012-03-18,1,1,3,0,0,0,1,0.48,0.4697,0.82,0.1642,7,39,46,23.0
10510,2012-03-19,1,1,3,0,1,1,1,0.48,0.4697,0.82,0.1045,4,19,23,0.0
10511,2012-03-19,1,1,3,0,1,1,1,0.46,0.4545,0.88,0.1045,0,15,15,1.0
10512,2012-03-19,1,1,3,0,1,1,1,0.46,0.4545,0.88,0.1642,1,7,8,2.0
10513,2012-03-19,1,1,3,0,1,1,1,0.46,0.4545,0.88,0.0896,0,2,2,3.0
10514,2012-03-19,1,1,3,0,1,1,1,0.44,0.4394,0.94,0.194,0,3,3,4.0
10515,2012-03-19,1,1,3,0,1,1,1,0.44,0.4394,0.94,0.194,0,31,31,5.0
10516,2012-03-19,1,1,3,0,1,1,1,0.46,0.4545,0.88,0.1343,2,118,120,6.0
10517,2012-03-19,1,1,3,0,1,1,1,0.46,0.4545,0.88,0.194,25,329,354,7.0
10518,2012-03-19,1,1,3,0,1,1,1,0.46,0.4545,0.88,0.1045,16,563,579,8.0
10519,2012-03-19,1,1,3,0,1,1,1,0.5,0.4848,0.72,0.1642,55,276,331,9.0
10520,2012-03-19,1,1,3,0,1,1,1,0.52,0.5,0.72,0.1343,56,128,184,10.0
10521,2012-03-19,1,1,3,0,1,1,1,0.56,0.5303,0.68,0.1642,56,145,201,11.0
10522,2012-03-19,1,1,3,0,1,1,1,0.6,0.6061,0.64,0.2537,71,211,282,12.0
10523,2012-03-19,1,1,3,0,1,1,1,0.62,0.6061,0.61,0.2537,69,194,263,13.0
10524,2012-03-19,1,1,3,0,1,1,2,0.64,0.6212,0.57,0.194,60,200,260,14.0
10525,2012-03-19,1,1,3,0,1,1,1,0.64,0.6212,0.57,0.2239,97,189,286,15.0
10526,2012-03-19,1,1,3,0,1,1,1,0.66,0.6212,0.5,0.2239,65,320,385,16.0
10527,2012-03-19,1,1,3,0,1,1,1,0.64,0.6212,0.53,0.2239,106,615,721,17.0
10528,2012-03-19,1,1,3,0,1,1,1,0.64,0.6212,0.57,0.2537,120,681,801,18.0
10529,2012-03-19,1,1,3,0,1,1,1,0.62,0.6061,0.61,0.2239,86,463,549,19.0
10530,2012-03-19,1,1,3,0,1,1,1,0.6,0.6061,0.64,0.2239,34,296,330,20.0
10531,2012-03-19,1,1,3,0,1,1,1,0.6,0.6061,0.64,0.1642,33,190,223,21.0
10532,2012-03-19,1,1,3,0,1,1,2,0.56,0.5303,0.73,0.1642,17,131,148,22.0
10533,2012-03-19,1,1,3,0,1,1,2,0.56,0.5303,0.78,0.1343,9,45,54,23.0
10534,2012-03-20,1,1,3,0,2,1,2,0.56,0.5303,0.78,0.0896,5,24,29,0.0
10535,2012-03-20,1,1,3,0,2,1,1,0.54,0.5152,0.88,0.194,6,9,15,1.0
10536,2012-03-20,1,1,3,0,2,1,1,0.54,0.5152,0.88,0.0896,2,8,10,2.0
10537,2012-03-20,1,1,3,0,2,1,2,0.54,0.5152,0.88,0.194,0,3,3,3.0
10538,2012-03-20,1,1,3,0,2,1,2,0.52,0.5,0.88,0.1343,0,6,6,4.0
10539,2012-03-20,1,1,3,0,2,1,2,0.52,0.5,0.94,0.194,0,20,20,5.0
10540,2012-03-20,1,1,3,0,2,1,2,0.52,0.5,0.94,0.1642,6,94,100,6.0
10541,2012-03-20,1,1,3,0,2,1,3,0.52,0.5,0.94,0.2239,3,167,170,7.0
10542,2012-03-20,1,1,3,0,2,1,2,0.52,0.5,0.88,0.1045,28,488,516,8.0
10543,2012-03-20,1,1,3,0,2,1,2,0.54,0.5152,0.88,0.1642,41,284,325,9.0
10544,2012-03-20,1,1,3,0,2,1,1,0.54,0.5152,0.88,0.194,44,119,163,10.0
10545,2012-03-20,1,1,3,0,2,1,1,0.58,0.5455,0.83,0.1343,74,156,230,11.0
10546,2012-03-20,1,1,3,0,2,1,1,0.6,0.5758,0.78,0.2537,56,205,261,12.0
10547,2012-03-20,1,1,3,0,2,1,1,0.6,0.5758,0.78,0.194,77,207,284,13.0
10548,2012-03-20,1,1,3,0,2,1,2,0.6,0.5909,0.73,0.1642,66,182,248,14.0
10549,2012-03-20,1,1,3,0,2,1,2,0.62,0.6061,0.69,0.1045,67,177,244,15.0
10550,2012-03-20,1,1,3,0,2,1,1,0.62,0.6061,0.66,0.2239,99,332,431,16.0
10551,2012-03-20,1,1,3,0,2,1,1,0.6,0.5909,0.73,0.194,108,642,750,17.0
10552,2012-03-20,1,1,3,0,2,1,1,0.6,0.5909,0.69,0.2537,136,665,801,18.0
10553,2012-03-20,1,1,3,0,2,1,1,0.58,0.5455,0.73,0.1343,75,480,555,19.0
10554,2012-03-20,1,1,3,0,2,1,1,0.58,0.5455,0.68,0.0896,78,299,377,20.0
10555,2012-03-20,1,1,3,0,2,1,1,0.56,0.5303,0.73,0.194,38,239,277,21.0
10556,2012-03-20,1,1,3,0,2,1,1,0.54,0.5152,0.77,0.194,32,156,188,22.0
10557,2012-03-20,1,1,3,0,2,1,1,0.52,0.5,0.83,0.194,10,80,90,23.0
10558,2012-03-21,2,1,3,0,3,1,1,0.52,0.5,0.88,0.194,4,29,33,0.0
10559,2012-03-21,2,1,3,0,3,1,1,0.52,0.5,0.83,0.0896,4,22,26,1.0
10560,2012-03-21,2,1,3,0,3,1,1,0.5,0.4848,0.88,0.1343,2,8,10,2.0
10561,2012-03-21,2,1,3,0,3,1,2,0.5,0.4848,0.88,0.194,1,7,8,3.0
10562,2012-03-21,2,1,3,0,3,1,2,0.5,0.4848,0.88,0.1343,0,4,4,4.0
10563,2012-03-21,2,1,3,0,3,1,2,0.5,0.4848,0.88,0.1343,4,35,39,5.0
10564,2012-03-21,2,1,3,0,3,1,2,0.48,0.4697,0.94,0.2239,10,139,149,6.0
10565,2012-03-21,2,1,3,0,3,1,3,0.48,0.4697,0.94,0.194,34,338,372,7.0
10566,2012-03-21,2,1,3,0,3,1,3,0.48,0.4697,0.94,0.1045,33,502,535,8.0
10567,2012-03-21,2,1,3,0,3,1,2,0.5,0.4848,0.88,0.1642,38,255,293,9.0
10568,2012-03-21,2,1,3,0,3,1,2,0.52,0.5,0.83,0.1642,30,124,154,10.0
10569,2012-03-21,2,1,3,0,3,1,2,0.52,0.5,0.83,0.1642,38,154,192,11.0
10570,2012-03-21,2,1,3,0,3,1,2,0.54,0.5152,0.77,0.194,58,171,229,12.0
10571,2012-03-21,2,1,3,0,3,1,2,0.54,0.5152,0.83,0.194,81,222,303,13.0
10572,2012-03-21,2,1,3,0,3,1,2,0.56,0.5303,0.78,0.194,74,151,225,14.0
10573,2012-03-21,2,1,3,0,3,1,2,0.56,0.5303,0.78,0.194,68,175,243,15.0
10574,2012-03-21,2,1,3,0,3,1,1,0.58,0.5455,0.73,0.194,91,287,378,16.0
10575,2012-03-21,2,1,3,0,3,1,1,0.6,0.5909,0.69,0.0896,113,616,729,17.0
10576,2012-03-21,2,1,3,0,3,1,1,0.6,0.5909,0.69,0.194,152,627,779,18.0
10577,2012-03-21,2,1,3,0,3,1,1,0.6,0.6061,0.64,0.194,86,496,582,19.0
10578,2012-03-21,2,1,3,0,3,1,1,0.56,0.5303,0.78,0.0896,76,298,374,20.0
10579,2012-03-21,2,1,3,0,3,1,1,0.54,0.5152,0.83,0.1045,47,204,251,21.0
10580,2012-03-21,2,1,3,0,3,1,1,0.52,0.5,0.83,0.1642,41,156,197,22.0
10581,2012-03-21,2,1,3,0,3,1,1,0.54,0.5152,0.77,0.194,37,88,125,23.0
10582,2012-03-22,2,1,3,0,4,1,1,0.52,0.5,0.83,0.0896,9,32,41,0.0
10583,2012-03-22,2,1,3,0,4,1,1,0.52,0.5,0.83,0.0896,14,16,30,1.0
10584,2012-03-22,2,1,3,0,4,1,1,0.52,0.5,0.83,0.0896,1,5,6,2.0
10585,2012-03-22,2,1,3,0,4,1,1,0.52,0.5,0.83,0.0896,0,7,7,3.0
10586,2012-03-22,2,1,3,0,4,1,2,0.48,0.4697,1.0,0.0896,0,6,6,4.0
10587,2012-03-22,2,1,3,0,4,1,2,0.48,0.4697,1.0,0.0896,2,32,34,5.0
10588,2012-03-22,2,1,3,0,4,1,2,0.48,0.4697,1.0,0.0896,10,126,136,6.0
10589,2012-03-22,2,1,3,0,4,1,2,0.48,0.4697,1.0,0.0896,29,332,361,7.0
10590,2012-03-22,2,1,3,0,4,1,2,0.5,0.4848,0.94,0.0896,51,598,649,8.0
